key_id,council,adress,full_adress,name,description,preservation_date,remark,lat_raw,lon_raw,lat_tidy,lon_tidy,lat_tidy_num,lon_tidy_num
1006,Helsingør Kommune,Stengade 31 A og D,Helsingør KommuneStengade 31 A og D, Skrivergården," Forhus, sidehus og baghus (1700-tallet)",1945,*,560336502,126103644,56.0336502,12.6103644,56.0336502,12.6103644
1007,Helsingør Kommune,Stengade 40 og Strandgade 49,Helsingør KommuneStengade 40 og Strandgade 49, Joachim Langes Gård og Hans Pipers Gård," Forhus mod Stengade 40 (1604) med tilstødende nordre sidebygning samt forhus mod Strandgade 49 (1633, facaden 1780) medtilstødende sidebygning",1919,,560328948,126111172,56.0328948,12.6111172,56.0328948,12.6111172
1008,Helsingør Kommune,Stengade 46 A,Helsingør KommuneStengade 46 A, Det Svenske Konsulat," Forhuset (ca 1784, muligvis af Carl Frederik Adelcrantz)",1918,*,560341420,126117570,56.0341420,12.611757,56.034142,12.611757
1009,Helsingør Kommune,Stengade 48-50,Helsingør KommuneStengade 48-50, Putschers Gård og Rasmus Regelsens Gård," ""Bebyggelsen mod Stengade, de to sidehuse i hele deres længde samt det fritliggende hus bagest i gården (nr 48: """"Putschers Gård"""", 1752;nr 50 """"Rasmus Regelsens Gård"""", 1639, 1700-tallet; østlænge i gården ca 1650)",1919,"*""",560342657,126120277,56.0342657,12.6120277,56.0342657,12.6120277
1010,Helsingør Kommune,Stengade 54 og Bramstræde 4 A,Helsingør KommuneStengade 54 og Bramstræde 4 A, Troels Lunds Gård," Forhus med to sidehuse og baghus (ca 1500,stærkt ombygget 1810-30)",1919,,560344835,126127657,56.0344835,12.6127657,56.0344835,12.6127657
1011,Helsingør Kommune,Stengade 56,Helsingør KommuneStengade 56, Stengade 56," Forhuset (ca 1600, ombygget 1777) med sidehuset (ca 1530, udvidet 1600 og ombygget 1845) samt baghuset (ca 1830) og den mellem bygningerne liggende brolagte gård",1999,*,560346096,126128620,56.0346096,12.612862,56.0346096,12.612862
1012,Helsingør Kommune,Stengade 58 A-C,Helsingør KommuneStengade 58 A-C, Stengade 58," Forhus, sidehus, baghus og gårdsplads",2011,,560346970,126132680,56.0346970,12.613268,56.034697,12.613268
1013,Helsingør Kommune,Stengade 64,Helsingør KommuneStengade 64, Nicolai Dahls Gård," Forhus, sidehus og baghus (1739)",1918,*,560348855,126135628,56.0348855,12.6135628,56.0348855,12.6135628
1014,Helsingør Kommune,Stengade 66 og Gammel Færgestræde 5 A,Helsingør KommuneStengade 66 og Gammel Færgestræde 5 A, Oxernes Gård," Bebyggelsen mod Stengade og Færgestræde(forhuset for størstedelens vedkommende fra ca 1750 og senere; gavlen ca 1460, antagelig istandsat 1517)",1918,*,560349171,126137069,56.0349171,12.6137069,56.0349171,12.6137069
1015,Helsingør Kommune,Stengade 68,Helsingør KommuneStengade 68, Stengade 68, Bebyggelsen mod Stengade og Færgestræde (forhuset ca 1740; sidelængemod Færgestræde ca 1600),1919,*,560350159,126139008,56.0350159,12.6139008,56.0350159,12.6139008
1016,Helsingør Kommune,Stengade 70,Helsingør KommuneStengade 70, Stengade 70, Forhus (ca 1500) med sidelænge (hhv. 1525 og 1642),1919,*,560349465,126141702,56.0349465,12.6141702,56.0349465,12.6141702
1017,Helsingør Kommune,Stengade 72-74,Helsingør KommuneStengade 72-74, Leyell'ernes Gårde," Forhus med to sidehuse samt tilbygninger til østre sidehus (nr 72:muligvis fra 1551, ombygget i slutningen af 1700-tallet; nr 74: ca 1500)",1918,,560351317,126142484,56.0351317,12.6142484,56.0351317,12.6142484
1018,Helsingør Kommune,Stengade 76,Helsingør KommuneStengade 76, David Hansens Gård," Forhuset med sidehus og dettes tilbyggede trappehus (1579, kældermiddelalderlig)",1918,*,560351465,126144830,56.0351465,12.614483,56.0351465,12.614483
1019,Helsingør Kommune,Stengade 78,Helsingør KommuneStengade 78, Stengade 78, Forhuset og sidehuset i hele dettes længde (1700-tallet),1945,*,560352773,126146346,56.0352773,12.6146346,56.0352773,12.6146346
1020,Helsingør Kommune,Stengade 81 A,Helsingør KommuneStengade 81 A, Trentwedels Gård," Forhuset (1770) samt det sydvestre sidehus (1810-11, forhøjet1847)",1919,*,560357609,126154718,56.0357609,12.6154718,56.0357609,12.6154718
1021,Helsingør Kommune,Stengade 82 A,Helsingør KommuneStengade 82 A, Lütkens Gård, Forhuset (1700-tallet),1945,* ,560353810,126148671,56.0353810,12.6148671,56.035381,12.6148671
1022,Helsingør Kommune,Stengade 83 A,Helsingør KommuneStengade 83 A, Ostens Gård, Forhuset (1769-70),1918,*,560358460,126156718,56.0358460,12.6156718,56.035846,12.6156718
1023,Helsingør Kommune,Stengade 84 og Sophie Brahes Gade 3 A,Helsingør KommuneStengade 84 og Sophie Brahes Gade 3 A, Dodts Gård, Forhuse mod Stengade og Sophie Brahes Gadesamt trappehus mod syd (1783),1919,*,560365915,126139682,56.0365915,12.6139682,56.0365915,12.6139682
1024,Helsingør Kommune,"Stjernegade 31, hj af J.L.  Tvedes Vej","Helsingør KommuneStjernegade 31, hj af J.L.  Tvedes Vej", Stjernegade 31 og J. L. Tvedes Vej 1. ,Bygningen på hj af J. L. Tvedes Vej og det dermed sammenbyggede hus ud mod Stjernegade (ca 1800),1945,*,560367071,126087398,56.0367071,12.6087398,56.0367071,12.6087398
1025,Helsingør Kommune,Strandgade 1,Helsingør KommuneStrandgade 1, Jens Linds Hus, Forhuset (1700-tallet),1945,* ,560409220,124900683,56.0409220,12.4900683,56.040922,12.4900683
1026,Helsingør Kommune,Strandgade 27,Helsingør KommuneStrandgade 27,Ankeret, Forhuset (1577),1950,*,560327250,126104040,56.0327250,12.610404,56.032725,12.610404
1027,Helsingør Kommune,Strandgade 29,Helsingør KommuneStrandgade 29, Strandgade 29, Forhuset og den dette nærmest værende del af sidehuset (1761),1950, *,556756599,125922770,55.6756599,12.592277,55.6756599,12.592277
1028,Helsingør Kommune,Strandgade 31,Helsingør KommuneStrandgade 31, Strandgade 31, Forhus og dertil stødende sidehus (formentlig 1700-tallet),1950,*,560328360,126107165,56.0328360,12.6107165,56.032836,12.6107165
1029,Helsingør Kommune,Strandgade 43,Helsingør KommuneStrandgade 43, Rosen, Forhuset (1600-tallet og senere),1964,*,560332077,126113015,56.0332077,12.6113015,56.0332077,12.6113015
1030,Helsingør Kommune,Strandgade 45,Helsingør KommuneStrandgade 45, Strandgade 45, Det toetages hjørnehus mod Strandgade og Grollowstræde (ca 1800),1932,*,560332184,126118388,56.0332184,12.6118388,56.0332184,12.6118388
1031,Helsingør Kommune,Strandgade 52 og Jernbanevej 10 B,Helsingør KommuneStrandgade 52 og Jernbanevej 10 B, Hans Meinertsens Gård, Forhuset med de to sidehuse og baghus(1781),1919,*,556642433,123964753,55.6642433,12.3964753,55.6642433,12.3964753
1032,Helsingør Kommune,Strandgade 53,Helsingør KommuneStrandgade 53, Strandgade 53, Forhusene mod Strandgade og den dermed sammenbyggede sidefløj igården (1637),1932,*,560337433,126123951,56.0337433,12.6123951,56.0337433,12.6123951
1033,Helsingør Kommune,Strandgade 55 A-B,Helsingør KommuneStrandgade 55 A-B, Jacob Willumsens Gård, Forhus med sidehus og baghus (1592),1918,*,560409220,124900683,56.0409220,12.4900683,56.040922,12.4900683
1034,Helsingør Kommune,Strandgade 70,Helsingør KommuneStrandgade 70, Rådmand Davids Hus, Forhuse af bindingsværk (1600-tallet med udbygning på bagsidenca 1867) og grundmur (ca 1780),1919,*,560337986,126129672,56.0337986,12.6129672,56.0337986,12.6129672
1035,Helsingør Kommune,Strandgade 71,Helsingør KommuneStrandgade 71, Strandgade 71," Forhus og sidehus (1846-47) samt baghus (før 1771, ombygget ca 1850og 1973)",1983,*,560409220,124900683,56.0409220,12.4900683,56.040922,12.4900683
1036,Helsingør Kommune,Strandgade 75,Helsingør KommuneStrandgade 75, Strandgade 75, Bebyggelsen mod Strandgade og Brostræde samt sidehuse mod vest ognord (1700-tallet),1918,*,560343459,126139925,56.0343459,12.6139925,56.0343459,12.6139925
1037,Helsingør Kommune,Strandgade 77,Helsingør KommuneStrandgade 77, Det gamle Apotek og Johan Kruses Gård," Bebyggelsen mod Strandgade, Brostræde og Færgestræde (den østlige del af forhuset ca 1500; sidelænge mod Færgestræde fra ca 1500-talletsslutning; hjørnebygning mod Brostræde opført 1642)",1918,*,560345010,126143043,56.0345010,12.6143043,56.034501,12.6143043
1038,Helsingør Kommune,Strandgade 81-83,Helsingør KommuneStrandgade 81-83, Kircks Gård," Forhus og mur med port (1736) mod Strandgade, sidehus (1642) ogbaghus med tværbygning mod Færgestræde",1919,*,560345600,126144825,56.0345600,12.6144825,56.03456,12.6144825
1039,Helsingør Kommune,Strandgade 85-87,Helsingør KommuneStrandgade 85-87, Den Fenwickske Gård," Forhus (1600-tallet, ombygget og forhøjet, antagelig 1759-60)med sidefløje (østre ca 1500, vestre ca 1600)",1918,*,556773593,125953377,55.6773593,12.5953377,55.6773593,12.5953377
1040,Helsingør Kommune,Strandgade 91 A-C,Helsingør KommuneStrandgade 91 A-C, Rasmussens Gård," ""Forhus (ca 1580, forhøjet 1637 og i slutningen af 1700-tallet)med sidebygning og alt fast inventar i stueetagens butik med baglokale samt i ""Skipperstuen"" ",1918,*,556776768,125966212,55.6776768,12.5966212,55.6776768,12.5966212
1041,Helsingør Kommune,Strandgade 93 A-D,Helsingør KommuneStrandgade 93 A-D, Det Classenske Palæ, Forhus med sidehus og baghus (1791-93 af C. F. Harsdorff og A. C.  Wilcken),1918,*,556778218,125963071,55.6778218,12.5963071,55.6778218,12.5963071
1042,Helsingør Kommune,Strandgade 95 A og Sophie Brahesgade 1 C,Helsingør KommuneStrandgade 95 A og Sophie Brahesgade 1 C, Stephen Hansens Palæ, Forhus (1759-61 af Philip deLange) og baghus samt mur mod Sophie Brahesgade (ca 1840),1919,*,560365915,126139682,56.0365915,12.6139682,56.0365915,12.6139682
1043,Helsingør Kommune,Sveasvej 21,Helsingør KommuneSveasvej 21," Sveasvej 21 , villaer"," De to sammenbyggede villaer med tilhørende terrasser og havemure(1952 og 1959, begge af Jørn Utzon) samt den forbindende glasgang og overdækningen mellem villa og garage og arealet derunder",2005,,560619622,125606793,56.0619622,12.5606793,56.0619622,12.5606793
1044,Helsingør Kommune,Svingelport 7 A-B,Helsingør KommuneSvingelport 7 A-B, Spæths Gård, Den treetages bygning med hejsekvist (1761-70),1919,,560315254,126087125,56.0315254,12.6087125,56.0315254,12.6087125
1045,Helsingør Kommune,Svingelport 8 A,Helsingør KommuneSvingelport 8 A, I. C. Tegners Gård," Den toetages hovedbygning med frontispice, beliggende langs Svingelport, med den i sydvest i vinkel sammenbyggede enetages sidebygning (1791) samt den i nordøst, ligeledes i vinkel sammenbyggede enetages sidebygning med portåbning til Svingelport (1800)",1945,,560310120,126081080,56.0310120,12.608108,56.031012,12.608108
1046,Helsingør Kommune,Valnøddevænget 10,Helsingør KommuneValnøddevænget 10,Valnøddevænget 10," Villaen med gårdsplads, terrasse, haveanlæg og tilkørselsvej(1918 af Kay Fisker)",1988,*,560197584,125916969,56.0197584,12.5916969,56.0197584,12.5916969
1047,Herning Kommune,Avlumvej 5,Herning KommuneAvlumvej 5, Missionshuset Nasaret, Missionshuset (1889),1996,,562675842,86984441,56.2675842,8.6984441,56.2675842,8.6984441
1048,Herning Kommune,Birk Centerpark 311,Herning KommuneBirk Centerpark 311, De Geometriske Haver," Det selvstændige landskabsarkitektoniske værk De Geometriske Haver (1945 af landskabsarkitekt C. Th.  Sørensen, anlagt 1983) samt den ovale skovlysningmed tilhørende egeskovsbryn",2014,,561313296,90325283,56.1313296,9.0325283,56.1313296,9.0325283
1049,Herning Kommune,Højskolevej 11,Herning KommuneHøjskolevej 11, Herning Højskole," Herning Højskole, bestående af det samlede bygningsanlæg (1962, af Tyge Arnfred og Viggo Møller Jensen samt landskabsarkitekterne C. Th.  Sørensen og Ole Nørgård) og de senere bygninger: teaterbygningen (1979), musikbygningen (1980) og den tilbyggede lærerbolig (1985)samt det omgivende areal på matrikel 4c, Birk By",2018,*,561333833,90152576,56.1333833,9.0152576,56.1333833,9.0152576
1050,Herning Kommune,Møltrupvej 70 (tidl 50),Herning KommuneMøltrupvej 70 (tidl 50), Møltrup, Den trelængede hovedbygning (1777),1939,*,561766548,87601766,56.1766548,8.7601766,56.1766548,8.7601766
1051,Herning Kommune,Sindinggårdvej 21,Herning KommuneSindinggårdvej 21, Sindinggård," Stuehusets hovedlænge (ca 1730, nuværende skikkelse ca 1837)",1939,*,562090281,88621535,56.2090281,8.8621535,56.2090281,8.8621535
1052,Herning Kommune,Uldjydevej 3,Herning KommuneUldjydevej 3," Angligården, Herning Kunstmuseum"," Den tidl fabriksbygning med billedkunstnerisk udsmykning samt den indre gård, poppellunden, parkeringspladsen og skulpturparken (1966 af C.F. Møller og Cth Sørensen; billedkunstnerisk udsmykning af Carl-Henning Pedersen og Paul Gadegaard)",1995,,561280475,90409720,56.1280475,9.040972,56.1280475,9.040972
1053,Herning Kommune,Viborgvej 72,Herning KommuneViborgvej 72, Herningsholm, Hovedbygningen (ca 1580 og senere),1918,*,561456510,89988550,56.1456510,8.998855,56.145651,8.998855
1054,Herning Kommune,Østergade 9,Herning KommuneØstergade 9, Tinghuset, Den tofløjede bygning i to etager (1893 af Claudius August Wiinholt og AndreasHagerup),1982,,561356579,89801581,56.1356579,8.9801581,56.1356579,8.9801581
1055,Hillerød Kommune,Batzkes Bakke 1,Hillerød KommuneBatzkes Bakke 1, Batzkes Hus," Hovedhuset (1720 af Johan Cornelius Krieger, som gartnerbolig forslottet)",1924,*,559362000,123073143,55.9362000,12.3073143,55.9362,12.3073143
1056,Hillerød Kommune,Frederiksborg Slot 1,Hillerød KommuneFrederiksborg Slot 1, Frederiksborg Slot," Slottet (nordfløjen, ""Kongefløjen"": 1602-05; galleriet foran: 1619- 21 af Hans II van Steenwinckel; vestfløjen, ""Kirkefløjen"": 1606-16; østfløjen, ""Prinsessefløjen"": 1608-15; den lave sydfløj: 1609, ombygget 1619-21 af Hans II van Steenwinckel; løngangen og audienshuset: 1613 ff af Lorenz van Steenwinckel; porttårnet: 1618-23; ""amtmandsboligen"" og ""kancelliet"" på den mellemste slotsholm: 1613-14; på den forreste holm ""Herluf Trolles tårn"": 1561, de to runde tårne 1562, og Badstuen:1580)",1918,,559342090,122995670,55.9342090,12.299567,55.934209,12.299567
1057,Hillerød Kommune,Frederiksværksgade 23,Hillerød KommuneFrederiksværksgade 23, Frederiksværksgade 23," Forhuset, de to sidelænger (1700-tallet) og denbrolagte gårdsplads",1919,*,559355433,122935574,55.9355433,12.2935574,55.9355433,12.2935574
1058,Hillerød Kommune,Frederiksværksgade 2 A,Hillerød KommuneFrederiksværksgade 2 A, Annaborg, Hovedbygningen (1700-tallet),1945,,559350920,122964870,55.9350920,12.296487,55.935092,12.296487
1059,Hillerød Kommune,Frederiksværksgade 39,Hillerød KommuneFrederiksværksgade 39, Stutmesterens Hus, Forhuset (1721 muligvis af Johan Cornelius Krieger),1919, *,559362032,122909941,55.9362032,12.2909941,55.9362032,12.2909941
1060,Hillerød Kommune,Gadevangsvej 109,Hillerød KommuneGadevangsvej 109, Det Norske Hus, Det norske hus,1977,,559607168,122842405,55.9607168,12.2842405,55.9607168,12.2842405
1061,Hillerød Kommune,Kannikegade 2,Hillerød KommuneKannikegade 2, Hillerød Præstegård, Præstegårdsbygningen (ca 1850 med tøndehvælvetrenæssancekælder) samt det om haven liggende stendige,1979,,559290485,123050740,55.9290485,12.305074,55.9290485,12.305074
1062,Hillerød Kommune,Københavnsvej 34 A-B,Hillerød KommuneKøbenhavnsvej 34 A-B, Carlsberg, Hovedbygningen (ca 1750 og senere),1945,*,559306710,123170897,55.9306710,12.3170897,55.930671,12.3170897
1063,Hillerød Kommune,Møllestræde 4,Hillerød KommuneMøllestræde 4, Lowzons Gård, Hovedbygningen (ca 1760),1950,*,559312639,122984616,55.9312639,12.2984616,55.9312639,12.2984616
1064,Hillerød Kommune,Ny Harløsevej 11-13 A-B,Hillerød KommuneNy Harløsevej 11-13 A-B, Skævinge Præstegård," Den firelængede præstegård (1846-52), gårdspladsenmed brolægning, træ og græsplæne",1971, Udvidet 1986*,559270908,122505990,55.9270908,12.250599,55.9270908,12.250599
1065,Hillerød Kommune,Nødebovej 77,Hillerød KommuneNødebovej 77, Skovridergården," Hovedbygningen, de to stråtækte længer og udhuset (beg af 1800-tallet)",1950,,559889927,123471734,55.9889927,12.3471734,55.9889927,12.3471734
1066,Hillerød Kommune,Roskildevej 58 A,Hillerød KommuneRoskildevej 58 A, Favrholm," Hovedbygningen, nordfløjen og forbindelsesbygningen (1804-06)",1964, *,559086077,122850886,55.9086077,12.2850886,55.9086077,12.2850886
1067,Hillerød Kommune,Søndre Jernbanevej 4,Hillerød KommuneSøndre Jernbanevej 4, Frederiksborg tidl Statsskole, Hovedbygningen (1834 af Jørgen Hansen Koch),1945,*,559286470,123049773,55.9286470,12.3049773,55.928647,12.3049773
1068,Hjørring Kommune,Amtmandstoften 1,Hjørring KommuneAmtmandstoften 1," Amtmandsboligen, Hjørring"," Amtmandsboligen (1910 af Hack Kampmann), kontorfløjen mod vest samt forpladsen med to træer, fem borner og forbindende kæder, de to portpiller med tilhørende murstykker ved den østlige domestikfløj samt haven, herunder lysthus og pergola",2010,,574580710,99887380,57.4580710,9.988738,57.458071,9.988738
1069,Hjørring Kommune,Baggesvognvej 499,Hjørring KommuneBaggesvognvej 499, Baggesvogn," Den trelængede hovedbygning (1744 på kældre fra ca 1550-1600, midtfløjens bindingsværk skalmuret ca 1850, sidelængerne ca 1900) (  1951), dæmningen over voldgraven med vangemurene, murpillerne og de to hundehuse (alt sidstnævnte fra midten af 1700-tallet)samt gårdspladsen på voldstedet",1951, Udvidet 1999,575059121,101462380,57.5059121,10.146238,57.5059121,10.146238
1070,Hjørring Kommune,Brinck Seidelinsgade 10,Hjørring KommuneBrinck Seidelinsgade 10, Hjørring Kunstmuseum," Museumsbygningen med trappe, havemur oghaveanlæg (1926 af Jens Jacobsen)",1988,,574585103,99882181,57.4585103,9.9882181,57.4585103,9.9882181
1071,Hjørring Kommune,Bøgstedvej 170,Hjørring KommuneBøgstedvej 170, Bøgsted," Hovedbygningens nordre og vestre fløj (nordfløjen 1500, ombygget 1791), denstenpikkede gårdsplads og indkørsel, de omgivende borner forbundet med kæder samt den formodede karpedam",1918, Udvidet 2003*,574714850,101034340,57.4714850,10.103434,57.471485,10.103434
1072,Hjørring Kommune,Børglum Klostervej 255 A,Hjørring KommuneBørglum Klostervej 255 A, Børglum Kloster," Den trefløjede hovedbygning (ca 1220-1500, ombygget 1750af Lauritz de Thurah)",1918,*,573689060,97997979,57.3689060,9.7997979,57.368906,9.7997979
1073,Hjørring Kommune,Fuglsigvej 161,Hjørring KommuneFuglsigvej 161, Fuglsig," Det trefløjede gårdanlæg med udløberfløj (hovedbygningens bindingsværkdel med rokokostuen ca 1770), den brolagte gårdsplads og opkørslen med borner",1939, Udvidet 1982*,574306647,100220784,57.4306647,10.0220784,57.4306647,10.0220784
1074,Hjørring Kommune,Havnegade 2,Hjørring KommuneHavnegade 2, Hirtshals Kro, Den gamle længe med facade mod havnepladsen (ca 1850 og senere),1982,,575909686,99571591,57.5909686,9.9571591,57.5909686,9.9571591
1075,Hjørring Kommune,Hørmestedvej 130,Hjørring KommuneHørmestedvej 130, Høgholt, Hovedbygningen med tårn og sidefløje samt gårdspladsen og vejdæmningmed balustrader (1850-90),1988,*,574534020,102249680,57.4534020,10.224968,57.453402,10.224968
1076,Hjørring Kommune,Jernbanegade 6,Hjørring KommuneJernbanegade 6, Sindal gamle Postkontor, Postkontoret (tidl) (1911 af Hack Kampmann),1997,,574567788,99957635,57.4567788,9.9957635,57.4567788,9.9957635
1077,Hjørring Kommune,Nørregade 12,Hjørring KommuneNørregade 12," Nørregade 12, Løkken", Stuehuset (ca 1850),1979,*,574567788,99957635,57.4567788,9.9957635,57.4567788,9.9957635
